project,name,category,description,doap,download_page,homepage,license,programming_language,mailing_list,repository,bug_database,maintainer_name,maintainer_email,release_version,release_date
kylin,Apache Kylin,big-data,"Apache Kylin is an open source, distributed Analytical Data Warehouse for Big Data; it was designed to provide OLAP (Online Analytical Processing) capability in the big data era. By renovating the multi-dimensional cube and precalculation technology on Hadoop and Spark, Kylin is able to achieve near constant query speed regardless of the ever-growing data volume. Reducing query latency from minutes to sub-second, Kylin brings online analytics back to big data.",https://raw.githubusercontent.com/apache/kylin/document/website/doap_Kylin.rdf,https://kylin.apache.org/download/,https://kylin.apache.org,https://spdx.org/licenses/Apache-2.0,"Java, Scala",https://kylin.apache.org/community/,['https://github.com/apache/kylin'],https://issues.apache.org/jira/projects/KYLIN/issues,,,4.0.3,2022-12-22
kylin,Apache Kylin,big-data,"Apache Kylin is an open source, distributed Analytical Data Warehouse for Big Data; it was designed to provide OLAP (Online Analytical Processing) capability in the big data era. By renovating the multi-dimensional cube and precalculation technology on Hadoop and Spark, Kylin is able to achieve near constant query speed regardless of the ever-growing data volume. Reducing query latency from minutes to sub-second, Kylin brings online analytics back to big data.",https://raw.githubusercontent.com/apache/kylin/document/website/doap_Kylin.rdf,https://kylin.apache.org/download/,https://kylin.apache.org,https://spdx.org/licenses/Apache-2.0,"Java, Scala",https://kylin.apache.org/community/,['https://github.com/apache/kylin'],https://issues.apache.org/jira/projects/KYLIN/issues,,,5.0.0-beta,2023-08-30
libcloud,Apache Libcloud,"cloud, library","Apache Libcloud is a standard Python library that abstracts away differences among multiple cloud provider APIs. It allows users to manage cloud servers, cloud storage and load-balancers.",https://gitbox.apache.org/repos/asf?p=libcloud.git;a=blob_plain;f=doap_libcloud.rdf;hb=HEAD,http://libcloud.apache.org/downloads.html,http://libcloud.apache.org,http://usefulinc.com/doap/licenses/asl20,Python,http://libcloud.apache.org/devinfo.html,['https://svn.apache.org/repos/asf/libcloud/trunk/'],https://issues.apache.org/jira/browse/LIBCLOUD,Tomaz Muraus,mailto:tomaz@apache.org,0.2.0,2010-02-09
libcloud,Apache Libcloud,"cloud, library","Apache Libcloud is a standard Python library that abstracts away differences among multiple cloud provider APIs. It allows users to manage cloud servers, cloud storage and load-balancers.",https://gitbox.apache.org/repos/asf?p=libcloud.git;a=blob_plain;f=doap_libcloud.rdf;hb=HEAD,http://libcloud.apache.org/downloads.html,http://libcloud.apache.org,http://usefulinc.com/doap/licenses/asl20,Python,http://libcloud.apache.org/devinfo.html,['https://svn.apache.org/repos/asf/libcloud/trunk/'],https://issues.apache.org/jira/browse/LIBCLOUD,Tomaz Muraus,mailto:tomaz@apache.org,0.3.0,2010-05-11
libcloud,Apache Libcloud,"cloud, library","Apache Libcloud is a standard Python library that abstracts away differences among multiple cloud provider APIs. It allows users to manage cloud servers, cloud storage and load-balancers.",https://gitbox.apache.org/repos/asf?p=libcloud.git;a=blob_plain;f=doap_libcloud.rdf;hb=HEAD,http://libcloud.apache.org/downloads.html,http://libcloud.apache.org,http://usefulinc.com/doap/licenses/asl20,Python,http://libcloud.apache.org/devinfo.html,['https://svn.apache.org/repos/asf/libcloud/trunk/'],https://issues.apache.org/jira/browse/LIBCLOUD,Tomaz Muraus,mailto:tomaz@apache.org,0.4.0,2010-10-12
libcloud,Apache Libcloud,"cloud, library","Apache Libcloud is a standard Python library that abstracts away differences among multiple cloud provider APIs. It allows users to manage cloud servers, cloud storage and load-balancers.",https://gitbox.apache.org/repos/asf?p=libcloud.git;a=blob_plain;f=doap_libcloud.rdf;hb=HEAD,http://libcloud.apache.org/downloads.html,http://libcloud.apache.org,http://usefulinc.com/doap/licenses/asl20,Python,http://libcloud.apache.org/devinfo.html,['https://svn.apache.org/repos/asf/libcloud/trunk/'],https://issues.apache.org/jira/browse/LIBCLOUD,Tomaz Muraus,mailto:tomaz@apache.org,0.4.0,2011-01-17
libcloud,Apache Libcloud,"cloud, library","Apache Libcloud is a standard Python library that abstracts away differences among multiple cloud provider APIs. It allows users to manage cloud servers, cloud storage and load-balancers.",https://gitbox.apache.org/repos/asf?p=libcloud.git;a=blob_plain;f=doap_libcloud.rdf;hb=HEAD,http://libcloud.apache.org/downloads.html,http://libcloud.apache.org,http://usefulinc.com/doap/licenses/asl20,Python,http://libcloud.apache.org/devinfo.html,['https://svn.apache.org/repos/asf/libcloud/trunk/'],https://issues.apache.org/jira/browse/LIBCLOUD,Tomaz Muraus,mailto:tomaz@apache.org,0.5.0,2011-05-25
libcloud,Apache Libcloud,"cloud, library","Apache Libcloud is a standard Python library that abstracts away differences among multiple cloud provider APIs. It allows users to manage cloud servers, cloud storage and load-balancers.",https://gitbox.apache.org/repos/asf?p=libcloud.git;a=blob_plain;f=doap_libcloud.rdf;hb=HEAD,http://libcloud.apache.org/downloads.html,http://libcloud.apache.org,http://usefulinc.com/doap/licenses/asl20,Python,http://libcloud.apache.org/devinfo.html,['https://svn.apache.org/repos/asf/libcloud/trunk/'],https://issues.apache.org/jira/browse/LIBCLOUD,Tomaz Muraus,mailto:tomaz@apache.org,0.5.2,2011-07-05
libcloud,Apache Libcloud,"cloud, library","Apache Libcloud is a standard Python library that abstracts away differences among multiple cloud provider APIs. It allows users to manage cloud servers, cloud storage and load-balancers.",https://gitbox.apache.org/repos/asf?p=libcloud.git;a=blob_plain;f=doap_libcloud.rdf;hb=HEAD,http://libcloud.apache.org/downloads.html,http://libcloud.apache.org,http://usefulinc.com/doap/licenses/asl20,Python,http://libcloud.apache.org/devinfo.html,['https://svn.apache.org/repos/asf/libcloud/trunk/'],https://issues.apache.org/jira/browse/LIBCLOUD,Tomaz Muraus,mailto:tomaz@apache.org,0.6.0-beta1,2011-10-19
libcloud,Apache Libcloud,"cloud, library","Apache Libcloud is a standard Python library that abstracts away differences among multiple cloud provider APIs. It allows users to manage cloud servers, cloud storage and load-balancers.",https://gitbox.apache.org/repos/asf?p=libcloud.git;a=blob_plain;f=doap_libcloud.rdf;hb=HEAD,http://libcloud.apache.org/downloads.html,http://libcloud.apache.org,http://usefulinc.com/doap/licenses/asl20,Python,http://libcloud.apache.org/devinfo.html,['https://svn.apache.org/repos/asf/libcloud/trunk/'],https://issues.apache.org/jira/browse/LIBCLOUD,Tomaz Muraus,mailto:tomaz@apache.org,0.6.1,2011-11-09
libcloud,Apache Libcloud,"cloud, library","Apache Libcloud is a standard Python library that abstracts away differences among multiple cloud provider APIs. It allows users to manage cloud servers, cloud storage and load-balancers.",https://gitbox.apache.org/repos/asf?p=libcloud.git;a=blob_plain;f=doap_libcloud.rdf;hb=HEAD,http://libcloud.apache.org/downloads.html,http://libcloud.apache.org,http://usefulinc.com/doap/licenses/asl20,Python,http://libcloud.apache.org/devinfo.html,['https://svn.apache.org/repos/asf/libcloud/trunk/'],https://issues.apache.org/jira/browse/LIBCLOUD,Tomaz Muraus,mailto:tomaz@apache.org,0.6.2,2011-11-17
libcloud,Apache Libcloud,"cloud, library","Apache Libcloud is a standard Python library that abstracts away differences among multiple cloud provider APIs. It allows users to manage cloud servers, cloud storage and load-balancers.",https://gitbox.apache.org/repos/asf?p=libcloud.git;a=blob_plain;f=doap_libcloud.rdf;hb=HEAD,http://libcloud.apache.org/downloads.html,http://libcloud.apache.org,http://usefulinc.com/doap/licenses/asl20,Python,http://libcloud.apache.org/devinfo.html,['https://svn.apache.org/repos/asf/libcloud/trunk/'],https://issues.apache.org/jira/browse/LIBCLOUD,Tomaz Muraus,mailto:tomaz@apache.org,0.7.1,2011-12-09
libcloud,Apache Libcloud,"cloud, library","Apache Libcloud is a standard Python library that abstracts away differences among multiple cloud provider APIs. It allows users to manage cloud servers, cloud storage and load-balancers.",https://gitbox.apache.org/repos/asf?p=libcloud.git;a=blob_plain;f=doap_libcloud.rdf;hb=HEAD,http://libcloud.apache.org/downloads.html,http://libcloud.apache.org,http://usefulinc.com/doap/licenses/asl20,Python,http://libcloud.apache.org/devinfo.html,['https://svn.apache.org/repos/asf/libcloud/trunk/'],https://issues.apache.org/jira/browse/LIBCLOUD,Tomaz Muraus,mailto:tomaz@apache.org,0.8.0,2012-02-08
libcloud,Apache Libcloud,"cloud, library","Apache Libcloud is a standard Python library that abstracts away differences among multiple cloud provider APIs. It allows users to manage cloud servers, cloud storage and load-balancers.",https://gitbox.apache.org/repos/asf?p=libcloud.git;a=blob_plain;f=doap_libcloud.rdf;hb=HEAD,http://libcloud.apache.org/downloads.html,http://libcloud.apache.org,http://usefulinc.com/doap/licenses/asl20,Python,http://libcloud.apache.org/devinfo.html,['https://svn.apache.org/repos/asf/libcloud/trunk/'],https://issues.apache.org/jira/browse/LIBCLOUD,Tomaz Muraus,mailto:tomaz@apache.org,0.9.1,2012-04-01
libcloud,Apache Libcloud,"cloud, library","Apache Libcloud is a standard Python library that abstracts away differences among multiple cloud provider APIs. It allows users to manage cloud servers, cloud storage and load-balancers.",https://gitbox.apache.org/repos/asf?p=libcloud.git;a=blob_plain;f=doap_libcloud.rdf;hb=HEAD,http://libcloud.apache.org/downloads.html,http://libcloud.apache.org,http://usefulinc.com/doap/licenses/asl20,Python,http://libcloud.apache.org/devinfo.html,['https://svn.apache.org/repos/asf/libcloud/trunk/'],https://issues.apache.org/jira/browse/LIBCLOUD,Tomaz Muraus,mailto:tomaz@apache.org,0.10.1,2012-05-24
libcloud,Apache Libcloud,"cloud, library","Apache Libcloud is a standard Python library that abstracts away differences among multiple cloud provider APIs. It allows users to manage cloud servers, cloud storage and load-balancers.",https://gitbox.apache.org/repos/asf?p=libcloud.git;a=blob_plain;f=doap_libcloud.rdf;hb=HEAD,http://libcloud.apache.org/downloads.html,http://libcloud.apache.org,http://usefulinc.com/doap/licenses/asl20,Python,http://libcloud.apache.org/devinfo.html,['https://svn.apache.org/repos/asf/libcloud/trunk/'],https://issues.apache.org/jira/browse/LIBCLOUD,Tomaz Muraus,mailto:tomaz@apache.org,0.11.0,2012-07-30
libcloud,Apache Libcloud,"cloud, library","Apache Libcloud is a standard Python library that abstracts away differences among multiple cloud provider APIs. It allows users to manage cloud servers, cloud storage and load-balancers.",https://gitbox.apache.org/repos/asf?p=libcloud.git;a=blob_plain;f=doap_libcloud.rdf;hb=HEAD,http://libcloud.apache.org/downloads.html,http://libcloud.apache.org,http://usefulinc.com/doap/licenses/asl20,Python,http://libcloud.apache.org/devinfo.html,['https://svn.apache.org/repos/asf/libcloud/trunk/'],https://issues.apache.org/jira/browse/LIBCLOUD,Tomaz Muraus,mailto:tomaz@apache.org,0.11.1,2012-08-01
libcloud,Apache Libcloud,"cloud, library","Apache Libcloud is a standard Python library that abstracts away differences among multiple cloud provider APIs. It allows users to manage cloud servers, cloud storage and load-balancers.",https://gitbox.apache.org/repos/asf?p=libcloud.git;a=blob_plain;f=doap_libcloud.rdf;hb=HEAD,http://libcloud.apache.org/downloads.html,http://libcloud.apache.org,http://usefulinc.com/doap/licenses/asl20,Python,http://libcloud.apache.org/devinfo.html,['https://svn.apache.org/repos/asf/libcloud/trunk/'],https://issues.apache.org/jira/browse/LIBCLOUD,Tomaz Muraus,mailto:tomaz@apache.org,0.11.3,2012-09-25
libcloud,Apache Libcloud,"cloud, library","Apache Libcloud is a standard Python library that abstracts away differences among multiple cloud provider APIs. It allows users to manage cloud servers, cloud storage and load-balancers.",https://gitbox.apache.org/repos/asf?p=libcloud.git;a=blob_plain;f=doap_libcloud.rdf;hb=HEAD,http://libcloud.apache.org/downloads.html,http://libcloud.apache.org,http://usefulinc.com/doap/licenses/asl20,Python,http://libcloud.apache.org/devinfo.html,['https://svn.apache.org/repos/asf/libcloud/trunk/'],https://issues.apache.org/jira/browse/LIBCLOUD,Tomaz Muraus,mailto:tomaz@apache.org,0.11.4,2012-11-19
libcloud,Apache Libcloud,"cloud, library","Apache Libcloud is a standard Python library that abstracts away differences among multiple cloud provider APIs. It allows users to manage cloud servers, cloud storage and load-balancers.",https://gitbox.apache.org/repos/asf?p=libcloud.git;a=blob_plain;f=doap_libcloud.rdf;hb=HEAD,http://libcloud.apache.org/downloads.html,http://libcloud.apache.org,http://usefulinc.com/doap/licenses/asl20,Python,http://libcloud.apache.org/devinfo.html,['https://svn.apache.org/repos/asf/libcloud/trunk/'],https://issues.apache.org/jira/browse/LIBCLOUD,Tomaz Muraus,mailto:tomaz@apache.org,0.12.1,2013-02-19
libcloud,Apache Libcloud,"cloud, library","Apache Libcloud is a standard Python library that abstracts away differences among multiple cloud provider APIs. It allows users to manage cloud servers, cloud storage and load-balancers.",https://gitbox.apache.org/repos/asf?p=libcloud.git;a=blob_plain;f=doap_libcloud.rdf;hb=HEAD,http://libcloud.apache.org/downloads.html,http://libcloud.apache.org,http://usefulinc.com/doap/licenses/asl20,Python,http://libcloud.apache.org/devinfo.html,['https://svn.apache.org/repos/asf/libcloud/trunk/'],https://issues.apache.org/jira/browse/LIBCLOUD,Tomaz Muraus,mailto:tomaz@apache.org,0.12.3,2013-03-11
libcloud,Apache Libcloud,"cloud, library","Apache Libcloud is a standard Python library that abstracts away differences among multiple cloud provider APIs. It allows users to manage cloud servers, cloud storage and load-balancers.",https://gitbox.apache.org/repos/asf?p=libcloud.git;a=blob_plain;f=doap_libcloud.rdf;hb=HEAD,http://libcloud.apache.org/downloads.html,http://libcloud.apache.org,http://usefulinc.com/doap/licenses/asl20,Python,http://libcloud.apache.org/devinfo.html,['https://svn.apache.org/repos/asf/libcloud/trunk/'],https://issues.apache.org/jira/browse/LIBCLOUD,Tomaz Muraus,mailto:tomaz@apache.org,0.12.3,2013-04-22
libcloud,Apache Libcloud,"cloud, library","Apache Libcloud is a standard Python library that abstracts away differences among multiple cloud provider APIs. It allows users to manage cloud servers, cloud storage and load-balancers.",https://gitbox.apache.org/repos/asf?p=libcloud.git;a=blob_plain;f=doap_libcloud.rdf;hb=HEAD,http://libcloud.apache.org/downloads.html,http://libcloud.apache.org,http://usefulinc.com/doap/licenses/asl20,Python,http://libcloud.apache.org/devinfo.html,['https://svn.apache.org/repos/asf/libcloud/trunk/'],https://issues.apache.org/jira/browse/LIBCLOUD,Tomaz Muraus,mailto:tomaz@apache.org,0.13.0,2013-07-01
libcloud,Apache Libcloud,"cloud, library","Apache Libcloud is a standard Python library that abstracts away differences among multiple cloud provider APIs. It allows users to manage cloud servers, cloud storage and load-balancers.",https://gitbox.apache.org/repos/asf?p=libcloud.git;a=blob_plain;f=doap_libcloud.rdf;hb=HEAD,http://libcloud.apache.org/downloads.html,http://libcloud.apache.org,http://usefulinc.com/doap/licenses/asl20,Python,http://libcloud.apache.org/devinfo.html,['https://svn.apache.org/repos/asf/libcloud/trunk/'],https://issues.apache.org/jira/browse/LIBCLOUD,Tomaz Muraus,mailto:tomaz@apache.org,v0.13.1,2013-09-05
libcloud,Apache Libcloud,"cloud, library","Apache Libcloud is a standard Python library that abstracts away differences among multiple cloud provider APIs. It allows users to manage cloud servers, cloud storage and load-balancers.",https://gitbox.apache.org/repos/asf?p=libcloud.git;a=blob_plain;f=doap_libcloud.rdf;hb=HEAD,http://libcloud.apache.org/downloads.html,http://libcloud.apache.org,http://usefulinc.com/doap/licenses/asl20,Python,http://libcloud.apache.org/devinfo.html,['https://svn.apache.org/repos/asf/libcloud/trunk/'],https://issues.apache.org/jira/browse/LIBCLOUD,Tomaz Muraus,mailto:tomaz@apache.org,v0.13.2,2013-09-18
libcloud,Apache Libcloud,"cloud, library","Apache Libcloud is a standard Python library that abstracts away differences among multiple cloud provider APIs. It allows users to manage cloud servers, cloud storage and load-balancers.",https://gitbox.apache.org/repos/asf?p=libcloud.git;a=blob_plain;f=doap_libcloud.rdf;hb=HEAD,http://libcloud.apache.org/downloads.html,http://libcloud.apache.org,http://usefulinc.com/doap/licenses/asl20,Python,http://libcloud.apache.org/devinfo.html,['https://svn.apache.org/repos/asf/libcloud/trunk/'],https://issues.apache.org/jira/browse/LIBCLOUD,Tomaz Muraus,mailto:tomaz@apache.org,v0.13.3,2013-12-31
libcloud,Apache Libcloud,"cloud, library","Apache Libcloud is a standard Python library that abstracts away differences among multiple cloud provider APIs. It allows users to manage cloud servers, cloud storage and load-balancers.",https://gitbox.apache.org/repos/asf?p=libcloud.git;a=blob_plain;f=doap_libcloud.rdf;hb=HEAD,http://libcloud.apache.org/downloads.html,http://libcloud.apache.org,http://usefulinc.com/doap/licenses/asl20,Python,http://libcloud.apache.org/devinfo.html,['https://svn.apache.org/repos/asf/libcloud/trunk/'],https://issues.apache.org/jira/browse/LIBCLOUD,Tomaz Muraus,mailto:tomaz@apache.org,v0.14.0-beta3,2013-11-21
libcloud,Apache Libcloud,"cloud, library","Apache Libcloud is a standard Python library that abstracts away differences among multiple cloud provider APIs. It allows users to manage cloud servers, cloud storage and load-balancers.",https://gitbox.apache.org/repos/asf?p=libcloud.git;a=blob_plain;f=doap_libcloud.rdf;hb=HEAD,http://libcloud.apache.org/downloads.html,http://libcloud.apache.org,http://usefulinc.com/doap/licenses/asl20,Python,http://libcloud.apache.org/devinfo.html,['https://svn.apache.org/repos/asf/libcloud/trunk/'],https://issues.apache.org/jira/browse/LIBCLOUD,Tomaz Muraus,mailto:tomaz@apache.org,v0.14.0,2014-01-22
libcloud,Apache Libcloud,"cloud, library","Apache Libcloud is a standard Python library that abstracts away differences among multiple cloud provider APIs. It allows users to manage cloud servers, cloud storage and load-balancers.",https://gitbox.apache.org/repos/asf?p=libcloud.git;a=blob_plain;f=doap_libcloud.rdf;hb=HEAD,http://libcloud.apache.org/downloads.html,http://libcloud.apache.org,http://usefulinc.com/doap/licenses/asl20,Python,http://libcloud.apache.org/devinfo.html,['https://svn.apache.org/repos/asf/libcloud/trunk/'],https://issues.apache.org/jira/browse/LIBCLOUD,Tomaz Muraus,mailto:tomaz@apache.org,v0.14.1,2014-02-08
libcloud,Apache Libcloud,"cloud, library","Apache Libcloud is a standard Python library that abstracts away differences among multiple cloud provider APIs. It allows users to manage cloud servers, cloud storage and load-balancers.",https://gitbox.apache.org/repos/asf?p=libcloud.git;a=blob_plain;f=doap_libcloud.rdf;hb=HEAD,http://libcloud.apache.org/downloads.html,http://libcloud.apache.org,http://usefulinc.com/doap/licenses/asl20,Python,http://libcloud.apache.org/devinfo.html,['https://svn.apache.org/repos/asf/libcloud/trunk/'],https://issues.apache.org/jira/browse/LIBCLOUD,Tomaz Muraus,mailto:tomaz@apache.org,v0.15.0,2014-06-26
libcloud,Apache Libcloud,"cloud, library","Apache Libcloud is a standard Python library that abstracts away differences among multiple cloud provider APIs. It allows users to manage cloud servers, cloud storage and load-balancers.",https://gitbox.apache.org/repos/asf?p=libcloud.git;a=blob_plain;f=doap_libcloud.rdf;hb=HEAD,http://libcloud.apache.org/downloads.html,http://libcloud.apache.org,http://usefulinc.com/doap/licenses/asl20,Python,http://libcloud.apache.org/devinfo.html,['https://svn.apache.org/repos/asf/libcloud/trunk/'],https://issues.apache.org/jira/browse/LIBCLOUD,Tomaz Muraus,mailto:tomaz@apache.org,v0.15.1,2014-07-10
libcloud,Apache Libcloud,"cloud, library","Apache Libcloud is a standard Python library that abstracts away differences among multiple cloud provider APIs. It allows users to manage cloud servers, cloud storage and load-balancers.",https://gitbox.apache.org/repos/asf?p=libcloud.git;a=blob_plain;f=doap_libcloud.rdf;hb=HEAD,http://libcloud.apache.org/downloads.html,http://libcloud.apache.org,http://usefulinc.com/doap/licenses/asl20,Python,http://libcloud.apache.org/devinfo.html,['https://svn.apache.org/repos/asf/libcloud/trunk/'],https://issues.apache.org/jira/browse/LIBCLOUD,Tomaz Muraus,mailto:tomaz@apache.org,v0.16.0,2014-11-12
libcloud,Apache Libcloud,"cloud, library","Apache Libcloud is a standard Python library that abstracts away differences among multiple cloud provider APIs. It allows users to manage cloud servers, cloud storage and load-balancers.",https://gitbox.apache.org/repos/asf?p=libcloud.git;a=blob_plain;f=doap_libcloud.rdf;hb=HEAD,http://libcloud.apache.org/downloads.html,http://libcloud.apache.org,http://usefulinc.com/doap/licenses/asl20,Python,http://libcloud.apache.org/devinfo.html,['https://svn.apache.org/repos/asf/libcloud/trunk/'],https://issues.apache.org/jira/browse/LIBCLOUD,Tomaz Muraus,mailto:tomaz@apache.org,v0.17.0,2015-02-18
libcloud,Apache Libcloud,"cloud, library","Apache Libcloud is a standard Python library that abstracts away differences among multiple cloud provider APIs. It allows users to manage cloud servers, cloud storage and load-balancers.",https://gitbox.apache.org/repos/asf?p=libcloud.git;a=blob_plain;f=doap_libcloud.rdf;hb=HEAD,http://libcloud.apache.org/downloads.html,http://libcloud.apache.org,http://usefulinc.com/doap/licenses/asl20,Python,http://libcloud.apache.org/devinfo.html,['https://svn.apache.org/repos/asf/libcloud/trunk/'],https://issues.apache.org/jira/browse/LIBCLOUD,Tomaz Muraus,mailto:tomaz@apache.org,v0.18.0,2015-08-12
libcloud,Apache Libcloud,"cloud, library","Apache Libcloud is a standard Python library that abstracts away differences among multiple cloud provider APIs. It allows users to manage cloud servers, cloud storage and load-balancers.",https://gitbox.apache.org/repos/asf?p=libcloud.git;a=blob_plain;f=doap_libcloud.rdf;hb=HEAD,http://libcloud.apache.org/downloads.html,http://libcloud.apache.org,http://usefulinc.com/doap/licenses/asl20,Python,http://libcloud.apache.org/devinfo.html,['https://svn.apache.org/repos/asf/libcloud/trunk/'],https://issues.apache.org/jira/browse/LIBCLOUD,Tomaz Muraus,mailto:tomaz@apache.org,v0.19.0,2015-10-30
libcloud,Apache Libcloud,"cloud, library","Apache Libcloud is a standard Python library that abstracts away differences among multiple cloud provider APIs. It allows users to manage cloud servers, cloud storage and load-balancers.",https://gitbox.apache.org/repos/asf?p=libcloud.git;a=blob_plain;f=doap_libcloud.rdf;hb=HEAD,http://libcloud.apache.org/downloads.html,http://libcloud.apache.org,http://usefulinc.com/doap/licenses/asl20,Python,http://libcloud.apache.org/devinfo.html,['https://svn.apache.org/repos/asf/libcloud/trunk/'],https://issues.apache.org/jira/browse/LIBCLOUD,Tomaz Muraus,mailto:tomaz@apache.org,v0.20.0,2015-12-15
libcloud,Apache Libcloud,"cloud, library","Apache Libcloud is a standard Python library that abstracts away differences among multiple cloud provider APIs. It allows users to manage cloud servers, cloud storage and load-balancers.",https://gitbox.apache.org/repos/asf?p=libcloud.git;a=blob_plain;f=doap_libcloud.rdf;hb=HEAD,http://libcloud.apache.org/downloads.html,http://libcloud.apache.org,http://usefulinc.com/doap/licenses/asl20,Python,http://libcloud.apache.org/devinfo.html,['https://svn.apache.org/repos/asf/libcloud/trunk/'],https://issues.apache.org/jira/browse/LIBCLOUD,Tomaz Muraus,mailto:tomaz@apache.org,v0.20.1,2016-01-19
libcloud,Apache Libcloud,"cloud, library","Apache Libcloud is a standard Python library that abstracts away differences among multiple cloud provider APIs. It allows users to manage cloud servers, cloud storage and load-balancers.",https://gitbox.apache.org/repos/asf?p=libcloud.git;a=blob_plain;f=doap_libcloud.rdf;hb=HEAD,http://libcloud.apache.org/downloads.html,http://libcloud.apache.org,http://usefulinc.com/doap/licenses/asl20,Python,http://libcloud.apache.org/devinfo.html,['https://svn.apache.org/repos/asf/libcloud/trunk/'],https://issues.apache.org/jira/browse/LIBCLOUD,Tomaz Muraus,mailto:tomaz@apache.org,v1.0.0-pre1,2016-01-26
libcloud,Apache Libcloud,"cloud, library","Apache Libcloud is a standard Python library that abstracts away differences among multiple cloud provider APIs. It allows users to manage cloud servers, cloud storage and load-balancers.",https://gitbox.apache.org/repos/asf?p=libcloud.git;a=blob_plain;f=doap_libcloud.rdf;hb=HEAD,http://libcloud.apache.org/downloads.html,http://libcloud.apache.org,http://usefulinc.com/doap/licenses/asl20,Python,http://libcloud.apache.org/devinfo.html,['https://svn.apache.org/repos/asf/libcloud/trunk/'],https://issues.apache.org/jira/browse/LIBCLOUD,Tomaz Muraus,mailto:tomaz@apache.org,v1.0.0-rc2,2016-04-11
libcloud,Apache Libcloud,"cloud, library","Apache Libcloud is a standard Python library that abstracts away differences among multiple cloud provider APIs. It allows users to manage cloud servers, cloud storage and load-balancers.",https://gitbox.apache.org/repos/asf?p=libcloud.git;a=blob_plain;f=doap_libcloud.rdf;hb=HEAD,http://libcloud.apache.org/downloads.html,http://libcloud.apache.org,http://usefulinc.com/doap/licenses/asl20,Python,http://libcloud.apache.org/devinfo.html,['https://svn.apache.org/repos/asf/libcloud/trunk/'],https://issues.apache.org/jira/browse/LIBCLOUD,Tomaz Muraus,mailto:tomaz@apache.org,v1.0.0,2016-06-21
libcloud,Apache Libcloud,"cloud, library","Apache Libcloud is a standard Python library that abstracts away differences among multiple cloud provider APIs. It allows users to manage cloud servers, cloud storage and load-balancers.",https://gitbox.apache.org/repos/asf?p=libcloud.git;a=blob_plain;f=doap_libcloud.rdf;hb=HEAD,http://libcloud.apache.org/downloads.html,http://libcloud.apache.org,http://usefulinc.com/doap/licenses/asl20,Python,http://libcloud.apache.org/devinfo.html,['https://svn.apache.org/repos/asf/libcloud/trunk/'],https://issues.apache.org/jira/browse/LIBCLOUD,Tomaz Muraus,mailto:tomaz@apache.org,v1.1.0,2016-07-07
libcloud,Apache Libcloud,"cloud, library","Apache Libcloud is a standard Python library that abstracts away differences among multiple cloud provider APIs. It allows users to manage cloud servers, cloud storage and load-balancers.",https://gitbox.apache.org/repos/asf?p=libcloud.git;a=blob_plain;f=doap_libcloud.rdf;hb=HEAD,http://libcloud.apache.org/downloads.html,http://libcloud.apache.org,http://usefulinc.com/doap/licenses/asl20,Python,http://libcloud.apache.org/devinfo.html,['https://svn.apache.org/repos/asf/libcloud/trunk/'],https://issues.apache.org/jira/browse/LIBCLOUD,Tomaz Muraus,mailto:tomaz@apache.org,v1.2.0,2016-09-15
libcloud,Apache Libcloud,"cloud, library","Apache Libcloud is a standard Python library that abstracts away differences among multiple cloud provider APIs. It allows users to manage cloud servers, cloud storage and load-balancers.",https://gitbox.apache.org/repos/asf?p=libcloud.git;a=blob_plain;f=doap_libcloud.rdf;hb=HEAD,http://libcloud.apache.org/downloads.html,http://libcloud.apache.org,http://usefulinc.com/doap/licenses/asl20,Python,http://libcloud.apache.org/devinfo.html,['https://svn.apache.org/repos/asf/libcloud/trunk/'],https://issues.apache.org/jira/browse/LIBCLOUD,Tomaz Muraus,mailto:tomaz@apache.org,v1.2.1,2016-09-23
libcloud,Apache Libcloud,"cloud, library","Apache Libcloud is a standard Python library that abstracts away differences among multiple cloud provider APIs. It allows users to manage cloud servers, cloud storage and load-balancers.",https://gitbox.apache.org/repos/asf?p=libcloud.git;a=blob_plain;f=doap_libcloud.rdf;hb=HEAD,http://libcloud.apache.org/downloads.html,http://libcloud.apache.org,http://usefulinc.com/doap/licenses/asl20,Python,http://libcloud.apache.org/devinfo.html,['https://svn.apache.org/repos/asf/libcloud/trunk/'],https://issues.apache.org/jira/browse/LIBCLOUD,Tomaz Muraus,mailto:tomaz@apache.org,v1.3.0,2016-10-14
libcloud,Apache Libcloud,"cloud, library","Apache Libcloud is a standard Python library that abstracts away differences among multiple cloud provider APIs. It allows users to manage cloud servers, cloud storage and load-balancers.",https://gitbox.apache.org/repos/asf?p=libcloud.git;a=blob_plain;f=doap_libcloud.rdf;hb=HEAD,http://libcloud.apache.org/downloads.html,http://libcloud.apache.org,http://usefulinc.com/doap/licenses/asl20,Python,http://libcloud.apache.org/devinfo.html,['https://svn.apache.org/repos/asf/libcloud/trunk/'],https://issues.apache.org/jira/browse/LIBCLOUD,Tomaz Muraus,mailto:tomaz@apache.org,v1.4.0,2016-11-27
